subject_id,trial_index,task_type,current_difficulty,accuracy,response_time_ms,error_count,hints_used,completion_rate,consecutive_successes,consecutive_errors,target_action
SUBJ_NER_135,49,object_memory,1,0.0,2628,2,0,1.0,0,21,0
SUBJ_NER_135,50,reminiscence,1,0.0,3011,1,0,1.0,0,22,0
SUBJ_NER_135,51,memory_match,1,1.0,1904,0,0,1.0,0,23,0
SUBJ_NER_135,52,pattern_recognition,1,0.0,1863,2,1,1.0,0,24,0
SUBJ_NER_135,53,routine_recall,1,0.0,2406,1,0,1.0,0,25,0
SUBJ_NER_135,54,object_memory,1,1.0,1901,0,0,1.0,0,26,0
SUBJ_NER_135,55,reminiscence,1,1.0,1339,0,0,1.0,0,27,0
SUBJ_NER_135,56,memory_match,1,1.0,2600,0,0,1.0,0,28,0
SUBJ_NER_135,57,pattern_recognition,1,1.0,2259,0,0,1.0,0,29,0
SUBJ_NER_135,58,routine_recall,1,0.0,3053,1,0,1.0,0,30,0
SUBJ_NER_135,59,object_memory,1,1.0,3124,0,0,1.0,0,31,0
SUBJ_NER_135,60,reminiscence,1,1.0,2003,0,0,1.0,0,32,0
SUBJ_NER_136,1,memory_match,1,0.0,2001,1,0,1.0,0,1,0
SUBJ_NER_136,2,pattern_recognition,1,1.0,1563,0,0,1.0,1,0,1
SUBJ_NER_136,3,routine_recall,1,1.0,1422,0,0,1.0,2,0,2
SUBJ_NER_136,4,object_memory,2,1.0,1965,0,0,1.0,3,0,2
SUBJ_NER_136,5,reminiscence,3,0.0,2510,2,0,1.0,0,1,0
SUBJ_NER_136,6,memory_match,2,1.0,2026,0,0,1.0,1,0,1
SUBJ_NER_136,7,pattern_recognition,2,0.0,1803,1,0,1.0,0,1,0
SUBJ_NER_136,8,routine_recall,1,1.0,1541,0,0,1.0,1,0,1
SUBJ_NER_136,9,object_memory,1,0.0,2350,1,0,1.0,0,1,0
SUBJ_NER_136,10,reminiscence,1,0.0,2324,1,0,1.0,0,2,0
SUBJ_NER_136,11,memory_match,1,1.0,1565,0,0,1.0,0,3,0
SUBJ_NER_136,12,pattern_recognition,1,0.0,2147,2,0,1.0,0,4,0
SUBJ_NER_136,13,routine_recall,1,0.0,2431,1,0,1.0,0,5,0
SUBJ_NER_136,14,object_memory,1,1.0,1740,0,0,1.0,0,6,0
SUBJ_NER_136,15,reminiscence,1,0.0,1834,1,0,1.0,0,7,0
SUBJ_NER_136,16,memory_match,1,0.0,1676,1,0,1.0,0,8,0
SUBJ_NER_136,17,pattern_recognition,1,1.0,1970,0,0,1.0,0,9,0
SUBJ_NER_136,18,routine_recall,1,1.0,2305,0,0,1.0,0,10,0
SUBJ_NER_136,19,object_memory,1,0.0,2497,2,0,1.0,0,11,0
SUBJ_NER_136,20,reminiscence,1,0.0,2647,1,0,1.0,0,12,0
SUBJ_NER_136,21,memory_match,1,1.0,2332,0,0,1.0,0,13,0
SUBJ_NER_136,22,pattern_recognition,1,1.0,1378,0,0,1.0,0,14,0
SUBJ_NER_136,23,routine_recall,1,1.0,1391,0,0,1.0,0,15,0
SUBJ_NER_136,24,object_memory,1,1.0,1247,0,0,1.0,0,16,0
SUBJ_NER_136,25,reminiscence,1,0.0,1325,1,0,1.0,0,17,0
SUBJ_NER_136,26,memory_match,1,1.0,2205,0,0,1.0,0,18,0
SUBJ_NER_136,27,pattern_recognition,1,0.0,2158,1,0,1.0,0,19,0
SUBJ_NER_136,28,routine_recall,1,0.0,1426,3,0,1.0,0,20,0
SUBJ_NER_136,29,object_memory,1,1.0,1989,0,0,1.0,0,21,0
SUBJ_NER_136,30,reminiscence,1,1.0,1307,0,0,1.0,0,22,0
SUBJ_NER_136,31,memory_match,1,1.0,1838,0,0,1.0,0,23,0
SUBJ_NER_136,32,pattern_recognition,1,0.0,1967,2,0,1.0,0,24,0
SUBJ_NER_136,33,routine_recall,1,1.0,2540,0,0,1.0,0,25,0
SUBJ_NER_136,34,object_memory,1,0.0,2274,2,0,1.0,0,26,0
SUBJ_NER_136,35,reminiscence,1,0.0,2010,2,1,1.0,0,27,0
SUBJ_NER_136,36,memory_match,1,0.0,2265,1,0,1.0,0,28,0
SUBJ_NER_136,37,pattern_recognition,1,1.0,1363,0,0,1.0,0,29,0
SUBJ_NER_136,38,routine_recall,1,0.0,2250,2,0,1.0,0,30,0
SUBJ_NER_136,39,object_memory,1,0.0,2662,1,1,1.0,0,31,0
SUBJ_NER_136,40,reminiscence,1,1.0,1410,0,0,1.0,0,32,0
SUBJ_NER_136,41,memory_match,1,0.0,2087,1,0,1.0,0,33,0
SUBJ_NER_136,42,pattern_recognition,1,0.0,1757,2,0,1.0,0,34,0
SUBJ_NER_136,43,routine_recall,1,0.0,1461,1,1,1.0,0,35,0
SUBJ_NER_136,44,object_memory,1,0.0,1909,1,0,1.0,0,36,0
SUBJ_NER_136,45,reminiscence,1,1.0,1389,0,0,1.0,0,37,0
SUBJ_NER_136,46,memory_match,1,1.0,1651,0,0,1.0,0,38,0
SUBJ_NER_136,47,pattern_recognition,1,0.0,1899,2,2,1.0,0,39,0
SUBJ_NER_136,48,routine_recall,1,0.0,1881,1,1,1.0,0,40,0
SUBJ_NER_136,49,object_memory,1,1.0,1800,0,0,1.0,0,41,0
SUBJ_NER_136,50,reminiscence,1,0.0,2132,1,0,1.0,0,42,0
SUBJ_NER_136,51,memory_match,1,0.0,1440,1,0,1.0,0,43,0
SUBJ_NER_136,52,pattern_recognition,1,0.0,1738,2,0,1.0,0,44,0
SUBJ_NER_136,53,routine_recall,1,1.0,1352,0,0,1.0,0,45,0
SUBJ_NER_136,54,object_memory,1,1.0,2133,0,0,1.0,0,46,0
SUBJ_NER_136,55,reminiscence,1,0.0,1943,1,0,1.0,0,47,0
SUBJ_NER_136,56,memory_match,1,1.0,1392,0,0,1.0,0,48,0
SUBJ_NER_136,57,pattern_recognition,1,0.0,1973,1,0,1.0,0,49,0
SUBJ_NER_136,58,routine_recall,1,0.0,1563,2,0,1.0,0,50,0
SUBJ_NER_136,59,object_memory,1,1.0,2297,0,0,1.0,0,51,0
SUBJ_NER_136,60,reminiscence,1,0.0,2472,2,0,1.0,0,52,0
SUBJ_NER_137,1,memory_match,1,1.0,2071,0,0,1.0,1,0,1
SUBJ_NER_137,2,pattern_recognition,1,1.0,3199,0,0,1.0,2,0,2
SUBJ_NER_137,3,routine_recall,2,0.0,3494,1,0,1.0,0,1,0
SUBJ_NER_137,4,object_memory,1,1.0,2765,0,0,1.0,1,0,1
SUBJ_NER_137,5,reminiscence,1,0.0,3186,1,0,1.0,0,1,0
SUBJ_NER_137,6,memory_match,1,1.0,2172,0,0,1.0,1,0,1
SUBJ_NER_137,7,pattern_recognition,1,1.0,1766,0,0,1.0,2,0,2
SUBJ_NER_137,8,routine_recall,2,1.0,2761,0,0,1.0,3,0,2
SUBJ_NER_137,9,object_memory,3,1.0,3046,0,0,1.0,4,0,2
SUBJ_NER_137,10,reminiscence,4,0.0,3739,1,0,1.0,0,1,0
SUBJ_NER_137,11,memory_match,3,1.0,3531,0,0,1.0,1,0,1
SUBJ_NER_137,12,pattern_recognition,3,1.0,1927,0,0,1.0,2,0,2
SUBJ_NER_137,13,routine_recall,4,1.0,2190,0,0,1.0,3,0,2
SUBJ_NER_137,14,object_memory,5,1.0,3863,0,0,1.0,4,0,1
SUBJ_NER_137,15,reminiscence,5,0.0,4077,1,0,1.0,0,1,0
SUBJ_NER_137,16,memory_match,4,0.0,4041,2,0,1.0,0,2,0
SUBJ_NER_137,17,pattern_recognition,3,1.0,2424,0,0,1.0,0,3,0
SUBJ_NER_137,18,routine_recall,2,1.0,2091,0,0,1.0,0,4,0
SUBJ_NER_137,19,object_memory,1,1.0,2522,0,0,1.0,0,5,0
SUBJ_NER_137,20,reminiscence,1,0.0,3137,3,0,1.0,0,6,0
SUBJ_NER_137,21,memory_match,1,1.0,2270,0,0,1.0,0,7,0
SUBJ_NER_137,22,pattern_recognition,1,1.0,2230,0,0,1.0,0,8,0
SUBJ_NER_137,23,routine_recall,1,1.0,2262,0,0,1.0,0,9,0
SUBJ_NER_137,24,object_memory,1,1.0,2188,0,0,1.0,0,10,0
SUBJ_NER_137,25,reminiscence,1,1.0,2668,0,0,1.0,0,11,0
SUBJ_NER_137,26,memory_match,1,1.0,2554,0,0,1.0,0,12,0
SUBJ_NER_137,27,pattern_recognition,1,0.0,2394,2,1,1.0,0,13,0
SUBJ_NER_137,28,routine_recall,1,1.0,2097,0,0,1.0,0,14,0
SUBJ_NER_137,29,object_memory,1,1.0,2925,0,0,1.0,0,15,0
SUBJ_NER_137,30,reminiscence,1,1.0,2488,0,0,1.0,0,16,0
SUBJ_NER_137,31,memory_match,1,0.0,3538,2,0,1.0,0,17,0
SUBJ_NER_137,32,pattern_recognition,1,0.0,3541,1,0,1.0,0,18,0
SUBJ_NER_137,33,routine_recall,1,0.0,1965,1,0,1.0,0,19,0
SUBJ_NER_137,34,object_memory,1,0.0,2868,2,0,1.0,0,20,0
SUBJ_NER_137,35,reminiscence,1,0.0,2915,3,0,1.0,0,21,0
SUBJ_NER_137,36,memory_match,1,1.0,2603,0,0,1.0,0,22,0
SUBJ_NER_137,37,pattern_recognition,1,1.0,2255,0,0,1.0,0,23,0
SUBJ_NER_137,38,routine_recall,1,1.0,2362,0,0,1.0,0,24,0
SUBJ_NER_137,39,object_memory,1,0.0,2468,1,0,1.0,0,25,0
SUBJ_NER_137,40,reminiscence,1,0.0,3196,3,0,1.0,0,26,0
SUBJ_NER_137,41,memory_match,1,0.0,3280,2,0,1.0,0,27,0
SUBJ_NER_137,42,pattern_recognition,1,1.0,2003,0,0,1.0,0,28,0
SUBJ_NER_137,43,routine_recall,1,1.0,1859,0,0,1.0,0,29,0
SUBJ_NER_137,44,object_memory,1,0.0,2808,1,0,1.0,0,30,0
SUBJ_NER_137,45,reminiscence,1,1.0,2743,0,0,1.0,0,31,0
SUBJ_NER_137,46,memory_match,1,0.0,2309,2,0,1.0,0,32,0
SUBJ_NER_137,47,pattern_recognition,1,0.0,2736,1,0,1.0,0,33,0
SUBJ_NER_137,48,routine_recall,1,1.0,2213,0,0,1.0,0,34,0
SUBJ_NER_137,49,object_memory,1,0.0,2243,2,0,1.0,0,35,0
SUBJ_NER_137,50,reminiscence,1,0.0,3420,1,0,1.0,0,36,0
SUBJ_NER_137,51,memory_match,1,1.0,3117,0,0,1.0,0,37,0
SUBJ_NER_137,52,pattern_recognition,1,1.0,2137,0,0,1.0,0,38,0
SUBJ_NER_137,53,routine_recall,1,1.0,2732,0,0,1.0,0,39,0
SUBJ_NER_137,54,object_memory,1,1.0,3035,0,0,1.0,0,40,0
SUBJ_NER_137,55,reminiscence,1,1.0,3457,0,0,1.0,0,41,0
SUBJ_NER_137,56,memory_match,1,0.0,2487,2,0,1.0,0,42,0
SUBJ_NER_137,57,pattern_recognition,1,1.0,2442,0,0,1.0,0,43,0
SUBJ_NER_137,58,routine_recall,1,1.0,4751,0,0,1.0,0,44,0
SUBJ_NER_137,59,object_memory,1,1.0,2300,0,0,1.0,0,45,0
SUBJ_NER_137,60,reminiscence,1,1.0,1816,0,0,0.8,0,46,0
SUBJ_NER_138,1,memory_match,1,1.0,2163,0,0,1.0,1,0,1
SUBJ_NER_138,2,pattern_recognition,1,1.0,3612,0,0,1.0,2,0,1
SUBJ_NER_138,3,routine_recall,1,1.0,1647,0,0,1.0,3,0,2
SUBJ_NER_138,4,object_memory,2,1.0,2404,0,0,1.0,4,0,2
SUBJ_NER_138,5,reminiscence,3,0.0,3148,1,1,1.0,0,1,0
SUBJ_NER_138,6,memory_match,2,1.0,3777,0,0,1.0,1,0,1
SUBJ_NER_138,7,pattern_recognition,2,1.0,2910,0,0,1.0,2,0,2
SUBJ_NER_138,8,routine_recall,3,0.0,3894,1,1,1.0,0,1,0
SUBJ_NER_138,9,object_memory,2,1.0,2641,0,0,1.0,1,0,1
SUBJ_NER_138,10,reminiscence,2,1.0,3803,0,0,1.0,2,0,1
SUBJ_NER_138,11,memory_match,2,1.0,2586,0,0,1.0,3,0,2
SUBJ_NER_138,12,pattern_recognition,3,0.0,3707,1,0,1.0,0,1,0
SUBJ_NER_138,13,routine_recall,2,0.0,2829,3,0,1.0,0,2,0
SUBJ_NER_138,14,object_memory,1,1.0,2039,0,0,1.0,0,3,0
SUBJ_NER_138,15,reminiscence,1,0.0,2822,2,0,1.0,0,4,0
SUBJ_NER_138,16,memory_match,1,0.0,4268,1,1,1.0,0,5,0
SUBJ_NER_138,17,pattern_recognition,1,0.0,3617,2,0,1.0,0,6,0
SUBJ_NER_138,18,routine_recall,1,0.0,2773,1,0,1.0,0,7,0
SUBJ_NER_138,19,object_memory,1,1.0,2593,0,0,1.0,0,8,0
SUBJ_NER_138,20,reminiscence,1,1.0,3506,0,0,1.0,0,9,0
SUBJ_NER_138,21,memory_match,1,1.0,2465,0,0,1.0,0,10,0
SUBJ_NER_138,22,pattern_recognition,1,1.0,2269,0,0,1.0,0,11,0
SUBJ_NER_138,23,routine_recall,1,1.0,2886,0,0,1.0,0,12,0
SUBJ_NER_138,24,object_memory,1,1.0,1943,0,0,1.0,0,13,0
SUBJ_NER_138,25,reminiscence,1,1.0,2822,0,0,1.0,0,14,0
SUBJ_NER_138,26,memory_match,1,1.0,2427,0,0,1.0,0,15,0
SUBJ_NER_138,27,pattern_recognition,1,0.0,3883,2,0,1.0,0,16,0
SUBJ_NER_138,28,routine_recall,1,0.0,2334,1,1,1.0,0,17,0
SUBJ_NER_138,29,object_memory,1,0.0,3452,1,0,1.0,0,18,0
SUBJ_NER_138,30,reminiscence,1,1.0,2333,0,0,1.0,0,19,0
SUBJ_NER_138,31,memory_match,1,0.0,2697,1,0,1.0,0,20,0
SUBJ_NER_138,32,pattern_recognition,1,0.0,4387,1,0,1.0,0,21,0
SUBJ_NER_138,33,routine_recall,1,1.0,3080,0,0,1.0,0,22,0
SUBJ_NER_138,34,object_memory,1,1.0,3159,0,0,1.0,0,23,0
SUBJ_NER_138,35,reminiscence,1,0.0,3616,3,1,1.0,0,24,0
SUBJ_NER_138,36,memory_match,1,1.0,2518,0,0,1.0,0,25,0
SUBJ_NER_138,37,pattern_recognition,1,0.0,2450,1,1,1.0,0,26,0
SUBJ_NER_138,38,routine_recall,1,0.0,5738,3,1,1.0,0,27,0
SUBJ_NER_138,39,object_memory,1,1.0,2580,0,0,1.0,0,28,0
SUBJ_NER_138,40,reminiscence,1,1.0,3079,0,0,1.0,0,29,0
SUBJ_NER_138,41,memory_match,1,1.0,2145,0,0,1.0,0,30,0
SUBJ_NER_138,42,pattern_recognition,1,1.0,2594,0,0,1.0,0,31,0
SUBJ_NER_138,43,routine_recall,1,1.0,2804,0,0,1.0,0,32,0
SUBJ_NER_138,44,object_memory,1,0.0,3185,2,1,1.0,0,33,0
SUBJ_NER_138,45,reminiscence,1,0.0,3149,2,0,1.0,0,34,0
SUBJ_NER_138,46,memory_match,1,1.0,2704,0,0,1.0,0,35,0
SUBJ_NER_138,47,pattern_recognition,1,1.0,1749,0,0,1.0,0,36,0
SUBJ_NER_138,48,routine_recall,1,0.0,4155,1,0,1.0,0,37,0
SUBJ_NER_138,49,object_memory,1,1.0,1817,0,0,1.0,0,38,0
SUBJ_NER_138,50,reminiscence,1,1.0,2201,0,0,1.0,0,39,0
SUBJ_NER_138,51,memory_match,1,1.0,2182,0,0,1.0,0,40,0
SUBJ_NER_138,52,pattern_recognition,1,0.0,3063,1,1,1.0,0,41,0
SUBJ_NER_138,53,routine_recall,1,1.0,3685,0,0,1.0,0,42,0
SUBJ_NER_138,54,object_memory,1,1.0,1836,0,0,1.0,0,43,0
SUBJ_NER_138,55,reminiscence,1,1.0,2271,0,0,1.0,0,44,0
SUBJ_NER_138,56,memory_match,1,0.0,3192,1,1,1.0,0,45,0
SUBJ_NER_138,57,pattern_recognition,1,0.0,5128,1,0,1.0,0,46,0
SUBJ_NER_138,58,routine_recall,1,1.0,1736,0,0,0.8,0,47,0
SUBJ_NER_138,59,object_memory,1,0.0,3374,1,0,1.0,0,48,0
SUBJ_NER_138,60,reminiscence,1,1.0,2599,0,0,1.0,0,49,0
SUBJ_NER_139,1,memory_match,1,1.0,2214,0,0,1.0,1,0,1
SUBJ_NER_139,2,pattern_recognition,1,0.0,2237,2,0,1.0,0,1,0
SUBJ_NER_139,3,routine_recall,1,1.0,1813,0,0,1.0,1,0,1
SUBJ_NER_139,4,object_memory,1,1.0,2153,0,0,1.0,2,0,2
SUBJ_NER_139,5,reminiscence,2,1.0,2449,0,0,1.0,3,0,2
SUBJ_NER_139,6,memory_match,3,0.0,2489,1,0,1.0,0,1,0
SUBJ_NER_139,7,pattern_recognition,2,1.0,1234,0,0,1.0,1,0,1
SUBJ_NER_139,8,routine_recall,2,0.0,2272,2,0,1.0,0,1,0
SUBJ_NER_139,9,object_memory,1,0.0,1653,2,0,1.0,0,2,0
SUBJ_NER_139,10,reminiscence,1,0.0,2109,1,0,1.0,0,3,0
SUBJ_NER_139,11,memory_match,1,0.0,1898,1,0,1.0,0,4,0
SUBJ_NER_139,12,pattern_recognition,1,1.0,2748,0,0,1.0,0,5,0
SUBJ_NER_139,13,routine_recall,1,0.0,2429,1,1,1.0,0,6,0
SUBJ_NER_139,14,object_memory,1,1.0,1867,0,0,1.0,0,7,0
SUBJ_NER_139,15,reminiscence,1,1.0,1667,0,0,1.0,0,8,0
SUBJ_NER_139,16,memory_match,1,1.0,1951,0,0,1.0,0,9,0
SUBJ_NER_139,17,pattern_recognition,1,0.0,2518,1,0,1.0,0,10,0
SUBJ_NER_139,18,routine_recall,1,0.0,3385,1,0,1.0,0,11,0
SUBJ_NER_139,19,object_memory,1,1.0,1787,0,0,1.0,0,12,0
SUBJ_NER_139,20,reminiscence,1,0.0,2939,1,0,1.0,0,13,0
SUBJ_NER_139,21,memory_match,1,1.0,1899,0,0,1.0,0,14,0
SUBJ_NER_139,22,pattern_recognition,1,0.0,2206,2,1,1.0,0,15,0
SUBJ_NER_139,23,routine_recall,1,0.0,1866,1,0,1.0,0,16,0
SUBJ_NER_139,24,object_memory,1,0.0,1887,1,0,1.0,0,17,0
SUBJ_NER_139,25,reminiscence,1,0.0,2564,1,0,1.0,0,18,0
SUBJ_NER_139,26,memory_match,1,0.0,2169,1,0,1.0,0,19,0
SUBJ_NER_139,27,pattern_recognition,1,1.0,2227,0,0,1.0,0,20,0
SUBJ_NER_139,28,routine_recall,1,1.0,1494,0,0,1.0,0,21,0
SUBJ_NER_139,29,object_memory,1,1.0,1259,0,0,1.0,0,22,0
SUBJ_NER_139,30,reminiscence,1,0.0,1862,1,0,1.0,0,23,0
SUBJ_NER_139,31,memory_match,1,0.0,1944,1,0,1.0,0,24,0
SUBJ_NER_139,32,pattern_recognition,1,1.0,2265,0,0,1.0,0,25,0
SUBJ_NER_139,33,routine_recall,1,0.0,2853,2,0,1.0,0,26,0
SUBJ_NER_139,34,object_memory,1,1.0,1517,0,0,1.0,0,27,0
SUBJ_NER_139,35,reminiscence,1,0.0,2682,2,2,1.0,0,28,0
SUBJ_NER_139,36,memory_match,1,1.0,1977,0,0,1.0,0,29,0
SUBJ_NER_139,37,pattern_recognition,1,0.0,2045,1,0,1.0,0,30,0
SUBJ_NER_139,38,routine_recall,1,1.0,1452,0,0,1.0,0,31,0
SUBJ_NER_139,39,object_memory,1,0.0,1889,2,1,1.0,0,32,0
SUBJ_NER_139,40,reminiscence,1,1.0,1647,0,0,1.0,0,33,0
SUBJ_NER_139,41,memory_match,1,0.0,2004,2,0,1.0,0,34,0
SUBJ_NER_139,42,pattern_recognition,1,0.0,2203,2,0,1.0,0,35,0
SUBJ_NER_139,43,routine_recall,1,0.0,3332,1,1,1.0,0,36,0
SUBJ_NER_139,44,object_memory,1,0.0,2012,1,0,1.0,0,37,0
SUBJ_NER_139,45,reminiscence,1,1.0,2010,0,0,1.0,0,38,0
SUBJ_NER_139,46,memory_match,1,0.0,2715,2,2,1.0,0,39,0
SUBJ_NER_139,47,pattern_recognition,1,1.0,1491,0,0,1.0,0,40,0
SUBJ_NER_139,48,routine_recall,1,0.0,1799,1,1,1.0,0,41,0
SUBJ_NER_139,49,object_memory,1,1.0,1758,0,0,1.0,0,42,0
SUBJ_NER_139,50,reminiscence,1,0.0,2452,1,0,1.0,0,43,0
SUBJ_NER_139,51,memory_match,1,0.0,2080,1,0,1.0,0,44,0
SUBJ_NER_139,52,pattern_recognition,1,1.0,1498,0,0,1.0,0,45,0
SUBJ_NER_139,53,routine_recall,1,1.0,2122,0,0,1.0,0,46,0
SUBJ_NER_139,54,object_memory,1,1.0,1818,0,0,1.0,0,47,0
SUBJ_NER_139,55,reminiscence,1,0.0,1889,2,1,1.0,0,48,0
SUBJ_NER_139,56,memory_match,1,0.0,1665,1,0,1.0,0,49,0
SUBJ_NER_139,57,pattern_recognition,1,0.0,2292,2,0,1.0,0,50,0
SUBJ_NER_139,58,routine_recall,1,1.0,1675,0,0,1.0,0,51,0
SUBJ_NER_139,59,object_memory,1,1.0,2233,0,0,1.0,0,52,0
SUBJ_NER_139,60,reminiscence,1,1.0,2316,0,0,1.0,0,53,0
SUBJ_NER_140,1,memory_match,1,0.0,2100,1,0,1.0,0,1,0
SUBJ_NER_140,2,pattern_recognition,1,0.0,2311,2,0,1.0,0,2,0
SUBJ_NER_140,3,routine_recall,1,1.0,1899,0,0,1.0,0,3,0
SUBJ_NER_140,4,object_memory,1,1.0,2402,0,0,1.0,0,4,0
SUBJ_NER_140,5,reminiscence,1,0.0,2202,2,0,1.0,0,5,0
SUBJ_NER_140,6,memory_match,1,0.0,3064,2,0,1.0,0,6,0
SUBJ_NER_140,7,pattern_recognition,1,0.0,2087,3,0,1.0,0,7,0
SUBJ_NER_140,8,routine_recall,1,0.0,2631,1,0,1.0,0,8,0
SUBJ_NER_140,9,object_memory,1,1.0,2484,0,0,1.0,0,9,0
SUBJ_NER_140,10,reminiscence,1,1.0,1788,0,0,1.0,0,10,0
SUBJ_NER_140,11,memory_match,1,0.0,2845,1,0,1.0,0,11,0
SUBJ_NER_140,12,pattern_recognition,1,0.0,2451,1,0,1.0,0,12,0
SUBJ_NER_140,13,routine_recall,1,1.0,2094,0,0,1.0,0,13,0
SUBJ_NER_140,14,object_memory,1,1.0,1728,0,0,1.0,0,14,0
SUBJ_NER_140,15,reminiscence,1,1.0,1051,0,0,1.0,0,15,0
SUBJ_NER_140,16,memory_match,1,1.0,2374,0,0,1.0,0,16,0
SUBJ_NER_140,17,pattern_recognition,1,1.0,1979,0,0,1.0,0,17,0
SUBJ_NER_140,18,routine_recall,1,0.0,3258,3,1,1.0,0,18,0
SUBJ_NER_140,19,object_memory,1,0.0,2451,2,0,1.0,0,19,0
SUBJ_NER_140,20,reminiscence,1,0.0,2670,1,0,1.0,0,20,0
SUBJ_NER_140,21,memory_match,1,1.0,1886,0,0,1.0,0,21,0
SUBJ_NER_140,22,pattern_recognition,1,0.0,2867,1,0,1.0,0,22,0
SUBJ_NER_140,23,routine_recall,1,0.0,2222,2,1,1.0,0,23,0
SUBJ_NER_140,24,object_memory,1,1.0,2078,0,0,1.0,0,24,0
SUBJ_NER_140,25,reminiscence,1,1.0,1907,0,0,1.0,0,25,0
SUBJ_NER_140,26,memory_match,1,1.0,2845,0,0,1.0,0,26,0
SUBJ_NER_140,27,pattern_recognition,1,0.0,2411,1,0,1.0,0,27,0
SUBJ_NER_140,28,routine_recall,1,0.0,2770,2,0,1.0,0,28,0
SUBJ_NER_140,29,object_memory,1,0.0,3030,2,0,1.0,0,29,0
SUBJ_NER_140,30,reminiscence,1,1.0,2267,0,0,1.0,0,30,0
SUBJ_NER_140,31,memory_match,1,0.0,2801,1,0,1.0,0,31,0
SUBJ_NER_140,32,pattern_recognition,1,1.0,2141,0,0,1.0,0,32,0
SUBJ_NER_140,33,routine_recall,1,0.0,2694,3,0,1.0,0,33,0
SUBJ_NER_140,34,object_memory,1,0.0,2143,1,0,1.0,0,34,0
SUBJ_NER_140,35,reminiscence,1,1.0,1885,0,0,1.0,0,35,0
SUBJ_NER_140,36,memory_match,1,0.0,3551,1,0,1.0,0,36,0
SUBJ_NER_140,37,pattern_recognition,1,0.0,3513,1,1,1.0,0,37,0
SUBJ_NER_140,38,routine_recall,1,0.0,3003,1,1,1.0,0,38,0
SUBJ_NER_140,39,object_memory,1,0.0,2235,2,0,1.0,0,39,0
SUBJ_NER_140,40,reminiscence,1,1.0,1718,0,0,1.0,0,40,0
SUBJ_NER_140,41,memory_match,1,0.0,2840,3,1,1.0,0,41,0
SUBJ_NER_140,42,pattern_recognition,1,0.0,2728,1,0,1.0,0,42,0
SUBJ_NER_140,43,routine_recall,1,1.0,4121,0,0,1.0,0,43,0
SUBJ_NER_140,44,object_memory,1,0.0,2045,2,0,1.0,0,44,0
SUBJ_NER_140,45,reminiscence,1,0.0,3130,2,1,1.0,0,45,0
SUBJ_NER_140,46,memory_match,1,0.0,2717,1,0,1.0,0,46,0
SUBJ_NER_140,47,pattern_recognition,1,0.0,1897,3,0,1.0,0,47,0
SUBJ_NER_140,48,routine_recall,1,0.0,2119,3,0,1.0,0,48,0
SUBJ_NER_140,49,object_memory,1,1.0,3035,0,0,1.0,0,49,0
SUBJ_NER_140,50,reminiscence,1,0.0,2741,2,0,1.0,0,50,0
SUBJ_NER_140,51,memory_match,1,0.0,3854,1,0,1.0,0,51,0
SUBJ_NER_140,52,pattern_recognition,1,0.0,2537,1,0,1.0,0,52,0
SUBJ_NER_140,53,routine_recall,1,0.0,2565,3,1,1.0,0,53,0
SUBJ_NER_140,54,object_memory,1,0.0,2540,3,1,1.0,0,54,0
SUBJ_NER_140,55,reminiscence,1,1.0,2416,0,0,1.0,0,55,0
SUBJ_NER_140,56,memory_match,1,0.0,2089,1,0,1.0,0,56,0
SUBJ_NER_140,57,pattern_recognition,1,0.0,2973,3,0,1.0,0,57,0
SUBJ_NER_140,58,routine_recall,1,0.0,3089,2,0,1.0,0,58,0
SUBJ_NER_140,59,object_memory,1,1.0,2925,0,0,1.0,0,59,0
SUBJ_NER_140,60,reminiscence,1,1.0,2000,0,0,1.0,0,60,0
SUBJ_NER_141,1,memory_match,1,1.0,1569,0,0,1.0,1,0,1
SUBJ_NER_141,2,pattern_recognition,1,1.0,2857,0,0,1.0,2,0,2
SUBJ_NER_141,3,routine_recall,2,1.0,2504,0,0,1.0,3,0,2
SUBJ_NER_141,4,object_memory,3,1.0,2841,0,0,1.0,4,0,2
SUBJ_NER_141,5,reminiscence,4,1.0,2295,0,0,1.0,5,0,2
SUBJ_NER_141,6,memory_match,5,0.0,3626,1,0,1.0,0,1,0
SUBJ_NER_141,7,pattern_recognition,4,1.0,2124,0,0,1.0,1,0,1
SUBJ_NER_141,8,routine_recall,4,1.0,2898,0,0,1.0,2,0,2
SUBJ_NER_141,9,object_memory,5,0.0,2235,1,0,1.0,0,1,0
SUBJ_NER_141,10,reminiscence,4,1.0,3430,0,0,1.0,1,0,1
SUBJ_NER_141,11,memory_match,4,0.0,3821,1,1,1.0,0,1,0
SUBJ_NER_141,12,pattern_recognition,3,0.0,2355,2,0,1.0,0,2,0
SUBJ_NER_141,13,routine_recall,2,1.0,2198,0,0,1.0,0,3,0
SUBJ_NER_141,14,object_memory,1,0.0,2041,2,0,1.0,0,4,0
SUBJ_NER_141,15,reminiscence,1,1.0,2403,0,0,1.0,0,5,0
SUBJ_NER_141,16,memory_match,1,1.0,2183,0,0,1.0,0,6,0
SUBJ_NER_141,17,pattern_recognition,1,1.0,2106,0,0,1.0,0,7,0
SUBJ_NER_141,18,routine_recall,1,1.0,1854,0,0,1.0,0,8,0
SUBJ_NER_141,19,object_memory,1,0.0,2178,3,0,1.0,0,9,0
